1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100,1.0023e-100
7.3621e-05,0.00066374,0.00066527,0.00067298,0.00068234,0.00069343,0.00070307,0.0007145,0.00072444,0.00073451,0.00074645,0.00075683,0.00076736,0.00077804,0.00078705,0.00079799,0.00080724,0.0008147,0.00082224,0.0008147,7.3451e-05,0.00067608,0.00067608,0.00068391,0.00069183,0.00069984,0.00070958,0.00071779,0.00072778,0.00073621,0.00074473,0.00075336,0.00076384,0.00077268,0.00077983,0.00078886,0.00079616,0.00080353,0.0008091,0.00080353,7.3451e-05,0.00068549,0.00068549,0.00069183,0.00069823,0.00070632,0.0007145,0.00072111,0.00072946,0.00073621,0.00074473,0.00075336,0.00076033,0.00076736,0.00077625,0.00078163,0.00078886,0.00079616,0.00079983,0.00079616,7.3282e-05,0.00069183,0.00069183,0.00069823,0.00070307,0.00070958,0.00071779,0.00072444,0.00073114,0.0007379,0.00074473,0.00075162,0.00075858,0.0007656,0.0007709,0.00077804,0.00078343,0.00078886,0.00079433,0.00078886,7.3282e-05,0.00069823,0.00069663,0.00070146,0.00070795,0.00071285,0.00071945,0.00072611,0.00073114,0.0007379,0.00074473,0.00074989,0.00075683,0.00076208,0.00076913,0.00077446,0.00077983,0.00078343,0.00078886,0.00078524,7.3114e-05,0.00073961,0.00070146,0.00070146,0.00071121,0.00071121,0.00072111,0.00072111,0.00073282,0.00073282,0.00074473,0.00074473,0.00075509,0.00075509,0.0007656,0.0007656,0.00077625,0.00077625,0.00078343,0.00078343,7.3114e-05,0.00074131,0.00070469,0.00070469,0.0007145,0.0007145,0.00072277,0.00072277,0.00073451,0.00073451,0.00074473,0.00074473,0.00075336,0.00075336,0.00076384,0.00076384,0.00077268,0.00077268,0.00077983,0.00077983,7.2946e-05,0.00074131,0.00070795,0.00070795,0.00071614,0.00071614,0.00072444,0.00072444,0.00073451,0.00073451,0.00074302,0.00074302,0.00075336,0.00075336,0.00076208,0.00076208,0.0007709,0.0007709,0.00077804,0.00077804,7.2946e-05,0.00074131,0.00071121,0.00071121,0.00071779,0.00071779,0.00072611,0.00072611,0.00073451,0.00073451,0.00074302,0.00074302,0.00075162,0.00075162,0.00076033,0.00076033,0.00076913,0.00076913,0.00077446,0.00077446,7.2946e-05,0.00074131,0.00071285,0.00071285,0.00071945,0.00071945,0.00072778,0.00072778,0.00073621,0.00073621,0.00074302,0.00074302,0.00075162,0.00075162,0.00076033,0.00076033,0.00076736,0.00076736,0.00077268,0.00077268,7.2778e-05
0.00029444,0.0026546,0.0026607,0.0026915,0.002729,0.0027733,0.0028119,0.0028576,0.0028973,0.0029444,0.0029854,0.0030269,0.003069,0.0031117,0.0031477,0.0031915,0.0032285,0.0032584,0.0032885,0.0032584,0.00029376,0.002704,0.002704,0.0027353,0.0027669,0.002799,0.0028379,0.0028708,0.0029107,0.0029444,0.0029785,0.00302,0.0030549,0.0030903,0.0031189,0.003155,0.0031842,0.0032137,0.0032359,0.0032137,0.00029376,0.0027416,0.0027416,0.0027669,0.0027925,0.0028249,0.0028576,0.002884,0.0029174,0.0029512,0.0029785,0.003013,0.0030409,0.003069,0.0031046,0.0031333,0.003155,0.0031842,0.0031989,0.0031842,0.00029309,0.0027669,0.0027669,0.0027925,0.0028119,0.0028379,0.0028708,0.0028973,0.0029242,0.0029512,0.0029785,0.0030061,0.0030339,0.003062,0.0030832,0.0031117,0.0031333,0.003155,0.0031769,0.003155,0.00029309,0.0027925,0.0027925,0.0028119,0.0028314,0.0028576,0.0028774,0.002904,0.0029309,0.0029512,0.0029785,0.0029992,0.0030269,0.0030479,0.0030761,0.0030974,0.0031189,0.0031405,0.003155,0.0031405,0.00029242,0.002958,0.0028054,0.0028054,0.0028445,0.0028445,0.0028907,0.0028907,0.0029309,0.0029309,0.0029785,0.0029785,0.00302,0.00302,0.003062,0.003062,0.0031046,0.0031046,0.0031333,0.0031333,0.00029242,0.0029648,0.0028184,0.0028184,0.0028576,0.0028576,0.0028973,0.0028973,0.0029376,0.0029376,0.0029785,0.0029785,0.003013,0.003013,0.0030549,0.0030549,0.0030903,0.0030903,0.0031189,0.0031189,0.00029174,0.0029648,0.0028314,0.0028314,0.0028642,0.0028642,0.0028973,0.0028973,0.0029376,0.0029376,0.0029785,0.0029785,0.003013,0.003013,0.0030479,0.0030479,0.0030832,0.0030832,0.0031117,0.0031117,0.00029174,0.0029648,0.0028445,0.0028445,0.0028708,0.0028708,0.002904,0.002904,0.0029376,0.0029376,0.0029717,0.0029717,0.0030061,0.0030061,0.0030409,0.0030409,0.0030761,0.0030761,0.0030974,0.0030974,0.00029174,0.0029648,0.002851,0.002851,0.0028774,0.0028774,0.0029107,0.0029107,0.0029444,0.0029444,0.0029717,0.0029717,0.0030061,0.0030061,0.0030409,0.0030409,0.003069,0.003069,0.0030903,0.0030903,0.00029107
0.00066222,0.0059841,0.0059841,0.0060534,0.0061518,0.0062373,0.0063387,0.0064269,0.0065313,0.0066222,0.0067143,0.0068077,0.0069024,0.0069984,0.0070958,0.0071779,0.0072611,0.0073282,0.0073961,0.0073282,0.00066069,0.0060954,0.0060954,0.0061518,0.006223,0.0063096,0.0063826,0.0064714,0.0065464,0.0066222,0.0067143,0.006792,0.0068707,0.0069502,0.0070307,0.0070958,0.0071779,0.0072277,0.0072778,0.0072277,0.00066069,0.006166,0.006166,0.006223,0.0062806,0.0063533,0.0064269,0.0064863,0.0065615,0.0066374,0.0066988,0.0067764,0.0068391,0.0069183,0.0069823,0.0070469,0.0071121,0.0071614,0.0072111,0.0071614,0.00065917,0.0062373,0.006223,0.0062806,0.0063387,0.0063973,0.0064565,0.0065163,0.0065766,0.0066374,0.0066988,0.0067608,0.0068234,0.0068865,0.0069502,0.0069984,0.0070632,0.0070958,0.007145,0.0071121,0.00065917,0.0062806,0.0062806,0.0063241,0.006368,0.0064269,0.0064714,0.0065313,0.0065917,0.0066374,0.0066988,0.0067608,0.0068077,0.0068549,0.0069183,0.0069663,0.0070146,0.0070632,0.0070958,0.0070632,0.00065917,0.0066681,0.0063096,0.0063096,0.0063973,0.0063973,0.0065013,0.0065013,0.0065917,0.0065917,0.0066988,0.0066988,0.006792,0.006792,0.0068865,0.0068865,0.0069823,0.0069823,0.0070632,0.0070632,0.00065766,0.0066681,0.0063533,0.0063533,0.0064269,0.0064269,0.0065163,0.0065163,0.0066069,0.0066069,0.0066988,0.0066988,0.006792,0.006792,0.0068707,0.0068707,0.0069663,0.0069663,0.0070307,0.0070307,0.00065766,0.0066681,0.006368,0.006368,0.0064417,0.0064417,0.0065313,0.0065313,0.0066069,0.0066069,0.0066988,0.0066988,0.0067764,0.0067764,0.0068549,0.0068549,0.0069343,0.0069343,0.0069984,0.0069984,0.00065615,0.0066681,0.0063973,0.0063973,0.0064565,0.0064565,0.0065313,0.0065313,0.0066222,0.0066222,0.0066988,0.0066988,0.0067764,0.0067764,0.0068549,0.0068549,0.0069183,0.0069183,0.0069823,0.0069823,0.00065615,0.0066681,0.0064121,0.0064121,0.0064714,0.0064714,0.0065464,0.0065464,0.0066222,0.0066222,0.0066988,0.0066988,0.0067608,0.0067608,0.0068391,0.0068391,0.0069024,0.0069024,0.0069502,0.0069502,0.00065615
0.0011776,0.010641,0.010641,0.010765,0.01094,0.011092,0.011272,0.011429,0.011588,0.011776,0.01194,0.012106,0.012274,0.012445,0.012618,0.012764,0.012912,0.013032,0.013152,0.013032,0.0011749,0.010839,0.010839,0.01094,0.011066,0.01122,0.01135,0.011508,0.011641,0.011776,0.01194,0.012078,0.012218,0.012359,0.012503,0.012618,0.012764,0.012853,0.012942,0.012853,0.0011749,0.010965,0.010965,0.011066,0.011169,0.011298,0.011429,0.011535,0.011668,0.011803,0.011912,0.01205,0.012162,0.012274,0.012417,0.012531,0.012647,0.012735,0.012823,0.012735,0.0011722,0.011092,0.011066,0.011169,0.011272,0.011376,0.011482,0.011588,0.011695,0.011803,0.011912,0.012023,0.012134,0.012246,0.012359,0.012445,0.01256,0.012618,0.012706,0.012647,0.0011722,0.011169,0.011169,0.011246,0.011324,0.011429,0.011508,0.011614,0.011722,0.011803,0.011912,0.011995,0.012106,0.01219,0.012303,0.012388,0.012474,0.01256,0.012618,0.01256,0.0011695,0.011858,0.01122,0.01122,0.011376,0.011376,0.011561,0.011561,0.011722,0.011722,0.011912,0.011912,0.012078,0.012078,0.012246,0.012246,0.012417,0.012417,0.01256,0.01256,0.0011695,0.011858,0.011298,0.011298,0.011429,0.011429,0.011588,0.011588,0.011749,0.011749,0.011912,0.011912,0.012078,0.012078,0.012218,0.012218,0.012359,0.012359,0.012503,0.012503,0.0011695,0.011858,0.011324,0.011324,0.011455,0.011455,0.011614,0.011614,0.011749,0.011749,0.011912,0.011912,0.01205,0.01205,0.01219,0.01219,0.012331,0.012331,0.012445,0.012445,0.0011668,0.011858,0.011376,0.011376,0.011482,0.011482,0.011614,0.011614,0.011776,0.011776,0.011912,0.011912,0.01205,0.01205,0.012162,0.012162,0.012303,0.012303,0.012388,0.012388,0.0011668,0.011858,0.011402,0.011402,0.011508,0.011508,0.011641,0.011641,0.011776,0.011776,0.011912,0.011912,0.012023,0.012023,0.012162,0.012162,0.012274,0.012274,0.012359,0.012359,0.0011641
0.0018408,0.016596,0.016634,0.016827,0.017061,0.017338,0.017579,0.017865,0.018113,0.018408,0.018664,0.018923,0.019187,0.019454,0.019679,0.019953,0.020184,0.02037,0.020559,0.02037,0.0018365,0.016904,0.016904,0.0171,0.017298,0.017539,0.017742,0.017947,0.018197,0.018408,0.018621,0.01888,0.019099,0.01932,0.019543,0.019724,0.019907,0.020091,0.02023,0.020091,0.0018365,0.01714,0.01714,0.017298,0.017458,0.01766,0.017865,0.01803,0.018239,0.01845,0.018621,0.018836,0.019011,0.019187,0.019409,0.019588,0.019724,0.019907,0.019999,0.019907,0.0018323,0.017298,0.017298,0.017458,0.017579,0.017783,0.017947,0.018113,0.018281,0.01845,0.018621,0.018793,0.018967,0.019143,0.019275,0.019454,0.019588,0.019724,0.019861,0.019724,0.0018323,0.017458,0.017458,0.017579,0.017701,0.017865,0.017989,0.018155,0.018323,0.01845,0.018621,0.01875,0.018923,0.019055,0.019231,0.019364,0.019498,0.019634,0.019724,0.019634,0.0018281,0.018535,0.017539,0.017539,0.017783,0.017783,0.018072,0.018072,0.018323,0.018323,0.018621,0.018621,0.01888,0.01888,0.019143,0.019143,0.019409,0.019409,0.019588,0.019588,0.0018281,0.018535,0.01762,0.01762,0.017865,0.017865,0.018113,0.018113,0.018365,0.018365,0.018621,0.018621,0.018836,0.018836,0.019099,0.019099,0.01932,0.01932,0.019498,0.019498,0.0018239,0.018535,0.017701,0.017701,0.017906,0.017906,0.018155,0.018155,0.018365,0.018365,0.018621,0.018621,0.018836,0.018836,0.019055,0.019055,0.019275,0.019275,0.019454,0.019454,0.0018239,0.018535,0.017783,0.017783,0.017947,0.017947,0.018155,0.018155,0.018365,0.018365,0.018578,0.018578,0.018793,0.018793,0.019011,0.019011,0.019231,0.019231,0.019364,0.019364,0.0018239,0.018535,0.017824,0.017824,0.017989,0.017989,0.018197,0.018197,0.018408,0.018408,0.018578,0.018578,0.018793,0.018793,0.019011,0.019011,0.019187,0.019187,0.01932,0.01932,0.0018197
0.0026485,0.023933,0.023933,0.024266,0.024604,0.024946,0.025351,0.025704,0.026122,0.026485,0.026853,0.027227,0.027606,0.02799,0.028379,0.028708,0.02904,0.029376,0.02958,0.029309,0.0026485,0.024378,0.024378,0.024604,0.024946,0.025235,0.025527,0.025882,0.026182,0.026546,0.026853,0.027164,0.027479,0.027797,0.028119,0.028445,0.028708,0.028973,0.029174,0.028907,0.0026424,0.024717,0.02466,0.024889,0.025177,0.02541,0.025704,0.026002,0.026242,0.026546,0.026853,0.027102,0.027416,0.027669,0.027925,0.028184,0.028445,0.028642,0.02884,0.028642,0.0026424,0.024946,0.024946,0.025119,0.025351,0.025586,0.025823,0.026062,0.026303,0.026546,0.026792,0.02704,0.02729,0.027542,0.027797,0.02799,0.028249,0.028445,0.028576,0.028445,0.0026363,0.025119,0.025119,0.025293,0.025468,0.025704,0.025942,0.026122,0.026363,0.026607,0.026792,0.02704,0.027227,0.027479,0.027669,0.027861,0.028054,0.028249,0.028379,0.028249,0.0026363,0.026669,0.025293,0.025293,0.025586,0.025586,0.026002,0.026002,0.026424,0.026424,0.026792,0.026792,0.027227,0.027227,0.027606,0.027606,0.027925,0.027925,0.028249,0.028249,0.0026303,0.026669,0.02541,0.02541,0.025704,0.025704,0.026062,0.026062,0.026424,0.026424,0.026792,0.026792,0.027164,0.027164,0.027542,0.027542,0.027861,0.027861,0.028119,0.028119,0.0026303,0.026669,0.025527,0.025527,0.025763,0.025763,0.026122,0.026122,0.026424,0.026424,0.026792,0.026792,0.027102,0.027102,0.027479,0.027479,0.027733,0.027733,0.02799,0.02799,0.0026303,0.026669,0.025586,0.025586,0.025882,0.025882,0.026182,0.026182,0.026485,0.026485,0.026792,0.026792,0.027102,0.027102,0.027416,0.027416,0.027669,0.027669,0.027925,0.027925,0.0026242,0.02673,0.025704,0.025704,0.025942,0.025942,0.026182,0.026182,0.026485,0.026485,0.026792,0.026792,0.027102,0.027102,0.027353,0.027353,0.027606,0.027606,0.027861,0.027861,0.0026242
0.0036058,0.032584,0.032584,0.033037,0.033497,0.033963,0.034514,0.034995,0.035563,0.036058,0.036559,0.037068,0.037584,0.038107,0.038637,0.039084,0.039537,0.039994,0.040272,0.039902,0.0036058,0.033189,0.033189,0.033497,0.033963,0.034356,0.034754,0.035237,0.035645,0.036141,0.036559,0.036983,0.037411,0.037844,0.038282,0.038637,0.039084,0.039446,0.039719,0.039355,0.0035975,0.033651,0.033574,0.033884,0.034277,0.034594,0.034995,0.0354,0.035727,0.036141,0.036559,0.036898,0.037325,0.03767,0.038019,0.038371,0.038726,0.038994,0.039264,0.038994,0.0035975,0.033963,0.033963,0.034198,0.034514,0.034834,0.035156,0.035481,0.03581,0.036141,0.036475,0.036813,0.037154,0.037497,0.037844,0.038107,0.038459,0.038726,0.038905,0.038726,0.0035892,0.034198,0.034198,0.034435,0.034674,0.034995,0.035318,0.035563,0.035892,0.036224,0.036475,0.036813,0.037068,0.037411,0.03767,0.037931,0.038194,0.038459,0.038637,0.038459,0.0035892,0.036308,0.034435,0.034435,0.034834,0.034834,0.0354,0.0354,0.035975,0.035975,0.036475,0.036475,0.037068,0.037068,0.037584,0.037584,0.038019,0.038019,0.038459,0.038459,0.003581,0.036308,0.034594,0.034594,0.034995,0.034995,0.035481,0.035481,0.035975,0.035975,0.036475,0.036475,0.036983,0.036983,0.037497,0.037497,0.037931,0.037931,0.038282,0.038282,0.003581,0.036308,0.034754,0.034754,0.035075,0.035075,0.035563,0.035563,0.035975,0.035975,0.036475,0.036475,0.036898,0.036898,0.037411,0.037411,0.037757,0.037757,0.038107,0.038107,0.003581,0.036308,0.034834,0.034834,0.035237,0.035237,0.035645,0.035645,0.036058,0.036058,0.036475,0.036475,0.036898,0.036898,0.037325,0.037325,0.03767,0.03767,0.038019,0.038019,0.0035727,0.036392,0.034995,0.034995,0.035318,0.035318,0.035645,0.035645,0.036058,0.036058,0.036475,0.036475,0.036898,0.036898,0.037239,0.037239,0.037584,0.037584,0.037931,0.037931,0.0035727
0.0047098,0.04256,0.04256,0.043152,0.043752,0.044361,0.045082,0.045709,0.046452,0.047098,0.047753,0.048417,0.049204,0.049774,0.050466,0.05105,0.051642,0.05224,0.052602,0.052119,0.0047098,0.043351,0.043351,0.043752,0.044361,0.044875,0.045499,0.046026,0.046559,0.047206,0.047753,0.048306,0.048865,0.049431,0.050003,0.050582,0.05105,0.051523,0.05188,0.051523,0.0046989,0.043954,0.043954,0.044259,0.044771,0.045186,0.045709,0.046238,0.046666,0.047206,0.047753,0.048195,0.048753,0.049204,0.049659,0.050119,0.050582,0.050933,0.051286,0.050933,0.0046989,0.044361,0.044361,0.044668,0.045082,0.045499,0.04592,0.046345,0.046774,0.047206,0.047643,0.048084,0.048529,0.048978,0.049431,0.049774,0.050234,0.050582,0.050816,0.050582,0.0046881,0.044668,0.044668,0.044978,0.04529,0.045709,0.046132,0.046452,0.046881,0.047315,0.047643,0.048084,0.048417,0.048865,0.049204,0.049545,0.049888,0.050234,0.050466,0.050234,0.0046881,0.047424,0.044978,0.044978,0.045604,0.045604,0.046238,0.046238,0.046989,0.046989,0.047643,0.047643,0.048417,0.048417,0.049091,0.049091,0.049774,0.049774,0.050234,0.050234,0.0046774,0.047424,0.045186,0.045186,0.045709,0.045709,0.046345,0.046345,0.046989,0.046989,0.047643,0.047643,0.048306,0.048306,0.048978,0.048978,0.049545,0.049545,0.050003,0.050003,0.0046774,0.047424,0.045394,0.045394,0.04592,0.04592,0.046452,0.046452,0.047098,0.047098,0.047643,0.047643,0.048195,0.048195,0.048865,0.048865,0.049431,0.049431,0.049774,0.049774,0.0046774,0.047534,0.045499,0.045499,0.046026,0.046026,0.046559,0.046559,0.047098,0.047098,0.047643,0.047643,0.048195,0.048195,0.048753,0.048753,0.049204,0.049204,0.049659,0.049659,0.0046666,0.047534,0.045709,0.045709,0.046132,0.046132,0.046559,0.046559,0.047098,0.047098,0.047643,0.047643,0.048195,0.048195,0.048641,0.048641,0.049091,0.049091,0.049545,0.049545,0.0046666
0.0059704,0.053827,0.053951,0.054576,0.055335,0.056234,0.057016,0.057943,0.058749,0.059704,0.060534,0.061376,0.06223,0.063096,0.063826,0.064714,0.065464,0.066069,0.066681,0.066069,0.0059566,0.054828,0.054828,0.055463,0.056105,0.056754,0.057544,0.05821,0.05902,0.059704,0.060395,0.061235,0.061944,0.062661,0.063241,0.063973,0.064565,0.065163,0.065615,0.065163,0.0059566,0.05559,0.05559,0.056105,0.056624,0.05728,0.057943,0.058479,0.059156,0.059704,0.060395,0.061094,0.06166,0.06223,0.062951,0.063533,0.063973,0.064565,0.064863,0.064565,0.0059429,0.056105,0.056105,0.056624,0.057016,0.057544,0.05821,0.058749,0.059293,0.059841,0.060395,0.060954,0.061518,0.062087,0.062517,0.063096,0.063533,0.063973,0.064417,0.063973,0.0059429,0.056624,0.056624,0.056885,0.057412,0.05781,0.058345,0.058884,0.059429,0.059841,0.060395,0.060814,0.061376,0.061802,0.062373,0.062806,0.063241,0.06368,0.063973,0.06368,0.0059293,0.059979,0.056885,0.056885,0.057677,0.057677,0.058479,0.058479,0.059429,0.059429,0.060395,0.060395,0.061235,0.061235,0.062087,0.062087,0.062951,0.062951,0.063533,0.063533,0.0059293,0.060117,0.057148,0.057148,0.057943,0.057943,0.058749,0.058749,0.059566,0.059566,0.060395,0.060395,0.061094,0.061094,0.061944,0.061944,0.062661,0.062661,0.063241,0.063241,0.0059156,0.060117,0.057412,0.057412,0.058076,0.058076,0.058749,0.058749,0.059566,0.059566,0.060256,0.060256,0.061094,0.061094,0.061802,0.061802,0.062517,0.062517,0.063096,0.063096,0.0059156,0.060117,0.057677,0.057677,0.05821,0.05821,0.058884,0.058884,0.059566,0.059566,0.060256,0.060256,0.060954,0.060954,0.06166,0.06166,0.062373,0.062373,0.062806,0.062806,0.0059156,0.060117,0.05781,0.05781,0.058345,0.058345,0.05902,0.05902,0.059704,0.059704,0.060256,0.060256,0.060954,0.060954,0.06166,0.06166,0.06223,0.06223,0.062661,0.062661,0.005902
